CreationDate,UserIds,Operations,AuditData
2019-12-02T19:41:41.0000000Z,*REDACTED*,FileSyncDownloadedFull,"{""CreationTime"": ""2019-12-02T19:41:41"", ""Id"": ""*REDACTED*"", ""Operation"": ""FileSyncDownloadedFull"", ""OrganizationId"": ""*REDACTED*"", ""RecordType"": 6, ""UserKey"": ""*REDACTED*"", ""UserType"": 0, ""Version"": 1, ""Workload"": ""OneDrive"", ""ClientIP"": ""*REDACTED*"", ""ObjectId"": ""*REDACTED*"", ""UserId"": ""*REDACTED*"", ""CorrelationId"": ""*REDACTED*"", ""EventSource"": ""SharePoint"", ""ItemType"": ""File"", ""ListId"": ""*REDACTED*"", ""ListItemUniqueId"": ""*REDACTED*"", ""Site"": ""*REDACTED*"", ""UserAgent"": ""*REDACTED*"", ""WebId"": ""*REDACTED*"", ""MachineDomainInfo"": ""*REDACTED*"", ""MachineId"": ""*REDACTED*"", ""FileSyncBytesCommitted"": ""239"", ""SourceFileExtension"": ""sql"", ""SiteUrl"": ""*REDACTED*"", ""SourceFileName"": ""*REDACTED*"", ""SourceRelativeUrl"": ""*REDACTED*""}"
2019-12-02T21:09:37.0000000Z,*REDACTED*,Create,"{""CreationTime"": ""2019-12-02T21:09:37"", ""Id"": ""*REDACTED*"", ""Operation"": ""Create"", ""OrganizationId"": ""*REDACTED*"", ""RecordType"": 2, ""ResultStatus"": ""Succeeded"", ""UserKey"": ""*REDACTED*"", ""UserType"": 0, ""Version"": 1, ""Workload"": ""Exchange"", ""ClientIP"": ""*REDACTED*"", ""UserId"": ""*REDACTED*"", ""ClientIPAddress"": ""*REDACTED*"", ""ClientInfoString"": ""*REDACTED*"", ""ExternalAccess"": false, ""InternalLogonType"": 0, ""LogonType"": 0, ""LogonUserSid"": ""*REDACTED*"", ""MailboxGuid"": ""*REDACTED*"", ""MailboxOwnerSid"": ""*REDACTED*"", ""MailboxOwnerUPN"": ""*REDACTED*"", ""OrganizationName"": ""*REDACTED*"", ""OriginatingServer"": ""*REDACTED*"", ""Item"": ""*REDACTED*""}"
2019-12-02T21:09:06.0000000Z,*REDACTED*,Create,"{""CreationTime"": ""2019-12-02T21:09:06"", ""Id"": ""*REDACTED*"", ""Operation"": ""Create"", ""OrganizationId"": ""*REDACTED*"", ""RecordType"": 2, ""ResultStatus"": ""Succeeded"", ""UserKey"": ""*REDACTED*"", ""UserType"": 0, ""Version"": 1, ""Workload"": ""Exchange"", ""ClientIP"": ""*REDACTED*"", ""UserId"": ""*REDACTED*"", ""ClientIPAddress"": ""*REDACTED*"", ""ClientInfoString"": ""*REDACTED*"", ""ExternalAccess"": false, ""InternalLogonType"": 0, ""LogonType"": 0, ""LogonUserSid"": ""*REDACTED*"", ""MailboxGuid"": ""*REDACTED*"", ""MailboxOwnerSid"": ""*REDACTED*"", ""MailboxOwnerUPN"": ""*REDACTED*"", ""OrganizationName"": ""*REDACTED*"", ""OriginatingServer"": ""*REDACTED*"", ""Item"": ""*REDACTED*""}"
2019-12-02T20:29:01.0000000Z,*REDACTED*,SearchViewed,"{""CreationTime"": ""2019-12-02T20:29:01"", ""Id"": ""*REDACTED*"", ""Operation"": ""SearchViewed"", ""OrganizationId"": ""*REDACTED*"", ""RecordType"": 24, ""UserKey"": ""*REDACTED*"", ""UserType"": 0, ""Version"": 1, ""Workload"": ""SecurityComplianceCenter"", ""ObjectId"": ""*REDACTED*"", ""UserId"": ""*REDACTED*"", ""Case"": """", ""ExchangeLocations"": ""*REDACTED*"", ""ExtendedProperties"": ""*REDACTED*"", ""ObjectType"": ""Search"", ""Parameters"": ""*REDACTED*"", ""PublicFolderLocations"": """", ""Query"": ""*REDACTED*"", ""SharepointLocations"": """"}"
2019-12-02T20:28:56.0000000Z,*REDACTED*,SearchViewed,"{""CreationTime"": ""2019-12-02T20:28:56"", ""Id"": ""*REDACTED*"", ""Operation"": ""SearchViewed"", ""OrganizationId"": ""*REDACTED*"", ""RecordType"": 24, ""UserKey"": ""*REDACTED*"", ""UserType"": 0, ""Version"": 1, ""Workload"": ""SecurityComplianceCenter"", ""ObjectId"": ""*REDACTED*"", ""UserId"": ""*REDACTED*"", ""Case"": """", ""ExchangeLocations"": ""*REDACTED*"", ""ExtendedProperties"": ""*REDACTED*"", ""ObjectType"": ""Search"", ""Parameters"": ""*REDACTED*"", ""PublicFolderLocations"": """", ""Query"": ""*REDACTED*"", ""SharepointLocations"": """"}"
2019-12-02T21:32:38.0000000Z,*REDACTED*,FileSyncDownloadedFull,"{""CreationTime"": ""2019-12-02T21:32:38"", ""Id"": ""*REDACTED*"", ""Operation"": ""FileSyncDownloadedFull"", ""OrganizationId"": ""*REDACTED*"", ""RecordType"": 6, ""UserKey"": ""*REDACTED*"", ""UserType"": 0, ""Version"": 1, ""Workload"": ""OneDrive"", ""ClientIP"": ""*REDACTED*"", ""ObjectId"": ""*REDACTED*"", ""UserId"": ""*REDACTED*"", ""CorrelationId"": ""*REDACTED*"", ""EventSource"": ""SharePoint"", ""ItemType"": ""File"", ""ListId"": ""*REDACTED*"", ""ListItemUniqueId"": ""*REDACTED*"", ""Site"": ""*REDACTED*"", ""UserAgent"": ""*REDACTED*"", ""WebId"": ""*REDACTED*"", ""MachineId"": ""*REDACTED*"", ""FileSyncBytesCommitted"": ""91"", ""SourceFileExtension"": ""sql"", ""SiteUrl"": ""*REDACTED*"", ""SourceFileName"": ""*REDACTED*"", ""SourceRelativeUrl"": ""*REDACTED*""}"
2019-12-02T21:34:12.0000000Z,*REDACTED*,FileSyncUploadedFull,"{""CreationTime"": ""2019-12-02T21:34:12"", ""Id"": ""*REDACTED*"", ""Operation"": ""FileSyncUploadedFull"", ""OrganizationId"": ""*REDACTED*"", ""RecordType"": 6, ""UserKey"": ""*REDACTED*"", ""UserType"": 0, ""Version"": 1, ""Workload"": ""OneDrive"", ""ClientIP"": ""*REDACTED*"", ""ObjectId"": ""*REDACTED*"", ""UserId"": ""*REDACTED*"", ""CorrelationId"": ""*REDACTED*"", ""EventSource"": ""SharePoint"", ""ItemType"": ""File"", ""ListId"": ""*REDACTED*"", ""ListItemUniqueId"": ""*REDACTED*"", ""Site"": ""*REDACTED*"", ""UserAgent"": ""*REDACTED*"", ""WebId"": ""*REDACTED*"", ""MachineId"": ""*REDACTED*"", ""FileSyncBytesCommitted"": ""1639"", ""ImplicitShare"": ""No"", ""SourceFileExtension"": ""sql"", ""SiteUrl"": ""*REDACTED*"", ""SourceFileName"": ""*REDACTED*"", ""SourceRelativeUrl"": ""*REDACTED*""}"
2019-12-02T21:13:29.0000000Z,*REDACTED*,FileAccessed,"{""CreationTime"": ""2019-12-02T21:13:29"", ""Id"": ""*REDACTED*"", ""Operation"": ""FileAccessed"", ""OrganizationId"": ""*REDACTED*"", ""RecordType"": 6, ""UserKey"": ""*REDACTED*"", ""UserType"": 0, ""Version"": 1, ""Workload"": ""SharePoint"", ""ClientIP"": ""*REDACTED*"", ""ObjectId"": ""*REDACTED*"", ""UserId"": ""*REDACTED*"", ""ApplicationId"": ""*REDACTED*"", ""CorrelationId"": ""*REDACTED*"", ""EventSource"": ""SharePoint"", ""ItemType"": ""File"", ""ListId"": ""*REDACTED*"", ""ListItemUniqueId"": ""*REDACTED*"", ""Site"": ""*REDACTED*"", ""UserAgent"": ""*REDACTED*"", ""WebId"": ""*REDACTED*"", ""SourceFileExtension"": ""aspx"", ""SiteUrl"": ""*REDACTED*"", ""SourceFileName"": ""*REDACTED*"", ""SourceRelativeUrl"": ""*REDACTED*""}"
2019-12-02T20:32:14.0000000Z,*REDACTED*,PageViewed,"{""CreationTime"": ""2019-12-02T20:32:14"", ""Id"": ""*REDACTED*"", ""Operation"": ""PageViewed"", ""OrganizationId"": ""*REDACTED*"", ""RecordType"": 4, ""UserKey"": ""*REDACTED*"", ""UserType"": 0, ""Version"": 1, ""Workload"": ""SharePoint"", ""ClientIP"": ""*REDACTED*"", ""ObjectId"": ""*REDACTED*"", ""UserId"": ""*REDACTED*"", ""CorrelationId"": ""*REDACTED*"", ""CustomUniqueId"": false, ""EventSource"": ""SharePoint"", ""ItemType"": ""Page"", ""ListId"": ""*REDACTED*"", ""ListItemUniqueId"": ""*REDACTED*"", ""Site"": ""*REDACTED*"", ""UserAgent"": ""*REDACTED*"", ""WebId"": ""*REDACTED*""}"
2019-12-02T21:34:14.0000000Z,*REDACTED*,FileSyncDownloadedFull,"{""CreationTime"": ""2019-12-02T21:34:14"", ""Id"": ""*REDACTED*"", ""Operation"": ""FileSyncDownloadedFull"", ""OrganizationId"": ""*REDACTED*"", ""RecordType"": 6, ""UserKey"": ""*REDACTED*"", ""UserType"": 0, ""Version"": 1, ""Workload"": ""OneDrive"", ""ClientIP"": ""*REDACTED*"", ""ObjectId"": ""*REDACTED*"", ""UserId"": ""*REDACTED*"", ""CorrelationId"": ""*REDACTED*"", ""EventSource"": ""SharePoint"", ""ItemType"": ""File"", ""ListId"": ""*REDACTED*"", ""ListItemUniqueId"": ""*REDACTED*"", ""Site"": ""*REDACTED*"", ""UserAgent"": ""*REDACTED*"", ""WebId"": ""*REDACTED*"", ""MachineDomainInfo"": ""*REDACTED*"", ""MachineId"": ""*REDACTED*"", ""FileSyncBytesCommitted"": ""1639"", ""SourceFileExtension"": ""sql"", ""SiteUrl"": ""*REDACTED*"", ""SourceFileName"": ""*REDACTED*"", ""SourceRelativeUrl"": ""*REDACTED*""}"
2019-12-02T21:33:51.0000000Z,*REDACTED*,FileSyncDownloadedFull,"{""CreationTime"": ""2019-12-02T21:33:51"", ""Id"": ""*REDACTED*"", ""Operation"": ""FileSyncDownloadedFull"", ""OrganizationId"": ""*REDACTED*"", ""RecordType"": 6, ""UserKey"": ""*REDACTED*"", ""UserType"": 0, ""Version"": 1, ""Workload"": ""OneDrive"", ""ClientIP"": ""*REDACTED*"", ""ObjectId"": ""*REDACTED*"", ""UserId"": ""*REDACTED*"", ""CorrelationId"": ""*REDACTED*"", ""EventSource"": ""SharePoint"", ""ItemType"": ""File"", ""ListId"": ""*REDACTED*"", ""ListItemUniqueId"": ""*REDACTED*"", ""Site"": ""*REDACTED*"", ""UserAgent"": ""*REDACTED*"", ""WebId"": ""*REDACTED*"", ""MachineDomainInfo"": ""*REDACTED*"", ""MachineId"": ""*REDACTED*"", ""FileSyncBytesCommitted"": ""1639"", ""SourceFileExtension"": ""sql"", ""SiteUrl"": ""*REDACTED*"", ""SourceFileName"": ""*REDACTED*"", ""SourceRelativeUrl"": ""*REDACTED*""}"
2019-12-02T19:24:46.0000000Z,*REDACTED*,MoveToDeletedItems,"{""CreationTime"": ""2019-12-02T19:24:46"", ""Id"": ""*REDACTED*"", ""Operation"": ""MoveToDeletedItems"", ""OrganizationId"": ""*REDACTED*"", ""RecordType"": 3, ""ResultStatus"": ""Succeeded"", ""UserKey"": ""*REDACTED*"", ""UserType"": 0, ""Version"": 1, ""Workload"": ""Exchange"", ""ClientIP"": ""*REDACTED*"", ""UserId"": ""*REDACTED*"", ""ClientIPAddress"": ""*REDACTED*"", ""ClientInfoString"": ""*REDACTED*"", ""ExternalAccess"": false, ""InternalLogonType"": 0, ""LogonType"": 0, ""LogonUserSid"": ""*REDACTED*"", ""MailboxGuid"": ""*REDACTED*"", ""MailboxOwnerSid"": ""*REDACTED*"", ""MailboxOwnerUPN"": ""*REDACTED*"", ""OrganizationName"": ""*REDACTED*"", ""OriginatingServer"": ""*REDACTED*"", ""SessionId"": ""*REDACTED*"", ""AffectedItems"": ""*REDACTED*"", ""CrossMailboxOperation"": false, ""DestFolder"": ""*REDACTED*"", ""Folder"": ""*REDACTED*""}"
2019-12-02T19:28:13.0000000Z,*REDACTED*,FilePreviewed,"{""CreationTime"": ""2019-12-02T19:28:13"", ""Id"": ""*REDACTED*"", ""Operation"": ""FilePreviewed"", ""OrganizationId"": ""*REDACTED*"", ""RecordType"": 6, ""UserKey"": ""*REDACTED*"", ""UserType"": 0, ""Version"": 1, ""Workload"": ""SharePoint"", ""ClientIP"": ""*REDACTED*"", ""ObjectId"": ""*REDACTED*"", ""UserId"": ""*REDACTED*"", ""CorrelationId"": ""*REDACTED*"", ""EventSource"": ""SharePoint"", ""ItemType"": ""File"", ""ListId"": ""*REDACTED*"", ""ListItemUniqueId"": ""*REDACTED*"", ""Site"": ""*REDACTED*"", ""UserAgent"": ""*REDACTED*"", ""WebId"": ""*REDACTED*"", ""SourceFileExtension"": ""jpg"", ""SiteUrl"": ""*REDACTED*"", ""SourceFileName"": ""*REDACTED*"", ""SourceRelativeUrl"": ""*REDACTED*""}"
2019-12-02T15:39:32.0000000Z,*REDACTED*,UserLoggedIn,"{""CreationTime"": ""2019-12-02T15:39:32"", ""Id"": ""*REDACTED*"", ""Operation"": ""UserLoggedIn"", ""OrganizationId"": ""*REDACTED*"", ""RecordType"": 15, ""ResultStatus"": ""Succeeded"", ""UserKey"": ""*REDACTED*"", ""UserType"": 0, ""Version"": 1, ""Workload"": ""AzureActiveDirectory"", ""ClientIP"": ""*REDACTED*"", ""ObjectId"": ""*REDACTED*"", ""UserId"": ""*REDACTED*"", ""AzureActiveDirectoryEventType"": 1, ""ExtendedProperties"": ""*REDACTED*"", ""ModifiedProperties"": ""*REDACTED*"", ""Actor"": ""*REDACTED*"", ""ActorContextId"": ""*REDACTED*"", ""ActorIpAddress"": ""*REDACTED*"", ""InterSystemsId"": ""*REDACTED*"", ""IntraSystemId"": ""*REDACTED*"", ""SupportTicketId"": """", ""Target"": ""*REDACTED*"", ""TargetContextId"": ""*REDACTED*"", ""ApplicationId"": ""*REDACTED*""}"
2019-12-02T19:40:01.0000000Z,*REDACTED*,Create,"{""CreationTime"": ""2019-12-02T19:40:01"", ""Id"": ""*REDACTED*"", ""Operation"": ""Create"", ""OrganizationId"": ""*REDACTED*"", ""RecordType"": 2, ""ResultStatus"": ""Succeeded"", ""UserKey"": ""*REDACTED*"", ""UserType"": 0, ""Version"": 1, ""Workload"": ""Exchange"", ""ClientIP"": ""*REDACTED*"", ""UserId"": ""*REDACTED*"", ""ClientIPAddress"": ""*REDACTED*"", ""ClientInfoString"": ""*REDACTED*"", ""ExternalAccess"": false, ""InternalLogonType"": 0, ""LogonType"": 0, ""LogonUserSid"": ""*REDACTED*"", ""MailboxGuid"": ""*REDACTED*"", ""MailboxOwnerSid"": ""*REDACTED*"", ""MailboxOwnerUPN"": ""*REDACTED*"", ""OrganizationName"": ""*REDACTED*"", ""OriginatingServer"": ""*REDACTED*"", ""Item"": ""*REDACTED*""}"
2019-12-02T21:22:53.0000000Z,*REDACTED*,PageViewed,"{""CreationTime"": ""2019-12-02T21:22:53"", ""Id"": ""*REDACTED*"", ""Operation"": ""PageViewed"", ""OrganizationId"": ""*REDACTED*"", ""RecordType"": 4, ""UserKey"": ""*REDACTED*"", ""UserType"": 0, ""Version"": 1, ""Workload"": ""SharePoint"", ""ClientIP"": ""*REDACTED*"", ""ObjectId"": ""*REDACTED*"", ""UserId"": ""*REDACTED*"", ""CorrelationId"": ""*REDACTED*"", ""CustomUniqueId"": false, ""EventSource"": ""SharePoint"", ""ItemType"": ""Page"", ""ListId"": ""*REDACTED*"", ""ListItemUniqueId"": ""*REDACTED*"", ""Site"": ""*REDACTED*"", ""UserAgent"": ""*REDACTED*"", ""WebId"": ""*REDACTED*""}"
2019-12-02T14:14:23.0000000Z,*REDACTED*,FileAccessedExtended,"{""CreationTime"": ""2019-12-02T14:14:23"", ""Id"": ""*REDACTED*"", ""Operation"": ""FileAccessedExtended"", ""OrganizationId"": ""*REDACTED*"", ""RecordType"": 6, ""UserKey"": ""*REDACTED*"", ""UserType"": 0, ""Version"": 1, ""Workload"": ""OneDrive"", ""ClientIP"": ""*REDACTED*"", ""ObjectId"": ""*REDACTED*"", ""UserId"": ""*REDACTED*"", ""CorrelationId"": ""*REDACTED*"", ""EventSource"": ""SharePoint"", ""ItemType"": ""File"", ""ListId"": ""*REDACTED*"", ""ListItemUniqueId"": ""*REDACTED*"", ""Site"": ""*REDACTED*"", ""UserAgent"": ""*REDACTED*"", ""WebId"": ""*REDACTED*"", ""SourceFileExtension"": ""aspx"", ""SiteUrl"": ""*REDACTED*"", ""SourceFileName"": ""*REDACTED*"", ""SourceRelativeUrl"": ""*REDACTED*""}"
2019-12-02T20:33:48.0000000Z,*REDACTED*,Create,"{""CreationTime"": ""2019-12-02T20:33:48"", ""Id"": ""*REDACTED*"", ""Operation"": ""Create"", ""OrganizationId"": ""*REDACTED*"", ""RecordType"": 2, ""ResultStatus"": ""Succeeded"", ""UserKey"": ""*REDACTED*"", ""UserType"": 0, ""Version"": 1, ""Workload"": ""Exchange"", ""ClientIP"": ""*REDACTED*"", ""UserId"": ""*REDACTED*"", ""ClientIPAddress"": ""*REDACTED*"", ""ClientInfoString"": ""*REDACTED*"", ""ExternalAccess"": false, ""InternalLogonType"": 0, ""LogonType"": 0, ""LogonUserSid"": ""*REDACTED*"", ""MailboxGuid"": ""*REDACTED*"", ""MailboxOwnerSid"": ""*REDACTED*"", ""MailboxOwnerUPN"": ""*REDACTED*"", ""OrganizationName"": ""*REDACTED*"", ""OriginatingServer"": ""*REDACTED*"", ""Item"": ""*REDACTED*""}"
2019-12-02T20:46:38.0000000Z,*REDACTED*,Create,"{""CreationTime"": ""2019-12-02T20:46:38"", ""Id"": ""*REDACTED*"", ""Operation"": ""Create"", ""OrganizationId"": ""*REDACTED*"", ""RecordType"": 2, ""ResultStatus"": ""Succeeded"", ""UserKey"": ""*REDACTED*"", ""UserType"": 0, ""Version"": 1, ""Workload"": ""Exchange"", ""ClientIP"": ""*REDACTED*"", ""UserId"": ""*REDACTED*"", ""ClientIPAddress"": ""*REDACTED*"", ""ClientInfoString"": ""*REDACTED*"", ""ExternalAccess"": false, ""InternalLogonType"": 0, ""LogonType"": 0, ""LogonUserSid"": ""*REDACTED*"", ""MailboxGuid"": ""*REDACTED*"", ""MailboxOwnerSid"": ""*REDACTED*"", ""MailboxOwnerUPN"": ""*REDACTED*"", ""OrganizationName"": ""*REDACTED*"", ""OriginatingServer"": ""*REDACTED*"", ""SessionId"": ""*REDACTED*"", ""Item"": ""*REDACTED*""}"
2019-12-02T19:28:13.0000000Z,*REDACTED*,FilePreviewed,"{""CreationTime"": ""2019-12-02T19:28:13"", ""Id"": ""*REDACTED*"", ""Operation"": ""FilePreviewed"", ""OrganizationId"": ""*REDACTED*"", ""RecordType"": 6, ""UserKey"": ""*REDACTED*"", ""UserType"": 0, ""Version"": 1, ""Workload"": ""SharePoint"", ""ClientIP"": ""*REDACTED*"", ""ObjectId"": ""*REDACTED*"", ""UserId"": ""*REDACTED*"", ""CorrelationId"": ""*REDACTED*"", ""EventSource"": ""SharePoint"", ""ItemType"": ""File"", ""ListId"": ""*REDACTED*"", ""ListItemUniqueId"": ""*REDACTED*"", ""Site"": ""*REDACTED*"", ""UserAgent"": ""*REDACTED*"", ""WebId"": ""*REDACTED*"", ""SourceFileExtension"": ""jpg"", ""SiteUrl"": ""*REDACTED*"", ""SourceFileName"": ""*REDACTED*"", ""SourceRelativeUrl"": ""*REDACTED*""}"
2019-12-02T14:58:56.0000000Z,*REDACTED*,Create,"{""CreationTime"": ""2019-12-02T14:58:56"", ""Id"": ""*REDACTED*"", ""Operation"": ""Create"", ""OrganizationId"": ""*REDACTED*"", ""RecordType"": 2, ""ResultStatus"": ""Succeeded"", ""UserKey"": ""*REDACTED*"", ""UserType"": 0, ""Version"": 1, ""Workload"": ""Exchange"", ""ClientIP"": ""*REDACTED*"", ""UserId"": ""*REDACTED*"", ""ClientIPAddress"": ""*REDACTED*"", ""ClientInfoString"": ""*REDACTED*"", ""ExternalAccess"": false, ""InternalLogonType"": 0, ""LogonType"": 0, ""LogonUserSid"": ""*REDACTED*"", ""MailboxGuid"": ""*REDACTED*"", ""MailboxOwnerSid"": ""*REDACTED*"", ""MailboxOwnerUPN"": ""*REDACTED*"", ""OrganizationName"": ""*REDACTED*"", ""OriginatingServer"": ""*REDACTED*"", ""Item"": ""*REDACTED*""}"
2019-12-02T21:08:40.0000000Z,*REDACTED*,Create,"{""CreationTime"": ""2019-12-02T21:08:40"", ""Id"": ""*REDACTED*"", ""Operation"": ""Create"", ""OrganizationId"": ""*REDACTED*"", ""RecordType"": 2, ""ResultStatus"": ""Succeeded"", ""UserKey"": ""*REDACTED*"", ""UserType"": 0, ""Version"": 1, ""Workload"": ""Exchange"", ""ClientIP"": ""*REDACTED*"", ""UserId"": ""*REDACTED*"", ""ClientIPAddress"": ""*REDACTED*"", ""ClientInfoString"": ""*REDACTED*"", ""ExternalAccess"": false, ""InternalLogonType"": 0, ""LogonType"": 0, ""LogonUserSid"": ""*REDACTED*"", ""MailboxGuid"": ""*REDACTED*"", ""MailboxOwnerSid"": ""*REDACTED*"", ""MailboxOwnerUPN"": ""*REDACTED*"", ""OrganizationName"": ""*REDACTED*"", ""OriginatingServer"": ""*REDACTED*"", ""Item"": ""*REDACTED*""}"
2019-12-02T20:31:26.0000000Z,*REDACTED*,SearchViewed,"{""CreationTime"": ""2019-12-02T20:31:26"", ""Id"": ""*REDACTED*"", ""Operation"": ""SearchViewed"", ""OrganizationId"": ""*REDACTED*"", ""RecordType"": 24, ""UserKey"": ""*REDACTED*"", ""UserType"": 0, ""Version"": 1, ""Workload"": ""SecurityComplianceCenter"", ""ObjectId"": ""*REDACTED*"", ""UserId"": ""*REDACTED*"", ""Case"": """", ""ExchangeLocations"": ""*REDACTED*"", ""ExtendedProperties"": ""*REDACTED*"", ""ObjectType"": ""Search"", ""Parameters"": ""*REDACTED*"", ""PublicFolderLocations"": """", ""Query"": ""*REDACTED*"", ""SharepointLocations"": """"}"
2019-12-02T19:06:36.0000000Z,*REDACTED*,Create,"{""CreationTime"": ""2019-12-02T19:06:36"", ""Id"": ""*REDACTED*"", ""Operation"": ""Create"", ""OrganizationId"": ""*REDACTED*"", ""RecordType"": 2, ""ResultStatus"": ""Succeeded"", ""UserKey"": ""*REDACTED*"", ""UserType"": 0, ""Version"": 1, ""Workload"": ""Exchange"", ""ClientIP"": ""*REDACTED*"", ""UserId"": ""*REDACTED*"", ""ClientIPAddress"": ""*REDACTED*"", ""ClientInfoString"": ""*REDACTED*"", ""ExternalAccess"": false, ""InternalLogonType"": 0, ""LogonType"": 0, ""LogonUserSid"": ""*REDACTED*"", ""MailboxGuid"": ""*REDACTED*"", ""MailboxOwnerSid"": ""*REDACTED*"", ""MailboxOwnerUPN"": ""*REDACTED*"", ""OrganizationName"": ""*REDACTED*"", ""OriginatingServer"": ""*REDACTED*"", ""Item"": ""*REDACTED*""}"
2019-12-02T14:42:15.0000000Z,*REDACTED*,UserLoggedIn,"{""CreationTime"": ""2019-12-02T14:42:15"", ""Id"": ""*REDACTED*"", ""Operation"": ""UserLoggedIn"", ""OrganizationId"": ""*REDACTED*"", ""RecordType"": 15, ""ResultStatus"": ""Succeeded"", ""UserKey"": ""*REDACTED*"", ""UserType"": 0, ""Version"": 1, ""Workload"": ""AzureActiveDirectory"", ""ClientIP"": ""*REDACTED*"", ""ObjectId"": ""*REDACTED*"", ""UserId"": ""*REDACTED*"", ""AzureActiveDirectoryEventType"": 1, ""ExtendedProperties"": ""*REDACTED*"", ""ModifiedProperties"": ""*REDACTED*"", ""Actor"": ""*REDACTED*"", ""ActorContextId"": ""*REDACTED*"", ""ActorIpAddress"": ""*REDACTED*"", ""InterSystemsId"": ""*REDACTED*"", ""IntraSystemId"": ""*REDACTED*"", ""SupportTicketId"": """", ""Target"": ""*REDACTED*"", ""TargetContextId"": ""*REDACTED*"", ""ApplicationId"": ""*REDACTED*""}"
2019-12-02T21:22:55.0000000Z,*REDACTED*,FileAccessed,"{""CreationTime"": ""2019-12-02T21:22:55"", ""Id"": ""*REDACTED*"", ""Operation"": ""FileAccessed"", ""OrganizationId"": ""*REDACTED*"", ""RecordType"": 6, ""UserKey"": ""*REDACTED*"", ""UserType"": 0, ""Version"": 1, ""Workload"": ""SharePoint"", ""ClientIP"": ""*REDACTED*"", ""ObjectId"": ""*REDACTED*"", ""UserId"": ""*REDACTED*"", ""CorrelationId"": ""*REDACTED*"", ""EventSource"": ""SharePoint"", ""ItemType"": ""File"", ""ListId"": ""*REDACTED*"", ""ListItemUniqueId"": ""*REDACTED*"", ""Site"": ""*REDACTED*"", ""UserAgent"": ""*REDACTED*"", ""WebId"": ""*REDACTED*"", ""SourceFileExtension"": ""png"", ""SiteUrl"": ""*REDACTED*"", ""SourceFileName"": ""*REDACTED*"", ""SourceRelativeUrl"": ""*REDACTED*""}"
2019-12-02T21:17:17.0000000Z,*REDACTED*,MoveToDeletedItems,"{""CreationTime"": ""2019-12-02T21:17:17"", ""Id"": ""*REDACTED*"", ""Operation"": ""MoveToDeletedItems"", ""OrganizationId"": ""*REDACTED*"", ""RecordType"": 3, ""ResultStatus"": ""Succeeded"", ""UserKey"": ""*REDACTED*"", ""UserType"": 0, ""Version"": 1, ""Workload"": ""Exchange"", ""ClientIP"": ""*REDACTED*"", ""UserId"": ""*REDACTED*"", ""ClientIPAddress"": ""*REDACTED*"", ""ClientInfoString"": ""*REDACTED*"", ""ExternalAccess"": false, ""InternalLogonType"": 0, ""LogonType"": 0, ""LogonUserSid"": ""*REDACTED*"", ""MailboxGuid"": ""*REDACTED*"", ""MailboxOwnerSid"": ""*REDACTED*"", ""MailboxOwnerUPN"": ""*REDACTED*"", ""OrganizationName"": ""*REDACTED*"", ""OriginatingServer"": ""*REDACTED*"", ""SessionId"": ""*REDACTED*"", ""AffectedItems"": ""*REDACTED*"", ""CrossMailboxOperation"": false, ""DestFolder"": ""*REDACTED*"", ""Folder"": ""*REDACTED*""}"
2019-12-02T21:32:51.0000000Z,*REDACTED*,FileSyncDownloadedFull,"{""CreationTime"": ""2019-12-02T21:32:51"", ""Id"": ""*REDACTED*"", ""Operation"": ""FileSyncDownloadedFull"", ""OrganizationId"": ""*REDACTED*"", ""RecordType"": 6, ""UserKey"": ""*REDACTED*"", ""UserType"": 0, ""Version"": 1, ""Workload"": ""OneDrive"", ""ClientIP"": ""*REDACTED*"", ""ObjectId"": ""*REDACTED*"", ""UserId"": ""*REDACTED*"", ""CorrelationId"": ""*REDACTED*"", ""EventSource"": ""SharePoint"", ""ItemType"": ""File"", ""ListId"": ""*REDACTED*"", ""ListItemUniqueId"": ""*REDACTED*"", ""Site"": ""*REDACTED*"", ""UserAgent"": ""*REDACTED*"", ""WebId"": ""*REDACTED*"", ""MachineDomainInfo"": ""*REDACTED*"", ""MachineId"": ""*REDACTED*"", ""FileSyncBytesCommitted"": ""1687"", ""SourceFileExtension"": ""sql"", ""SiteUrl"": ""*REDACTED*"", ""SourceFileName"": ""*REDACTED*"", ""SourceRelativeUrl"": ""*REDACTED*""}"
2019-12-02T21:22:55.0000000Z,*REDACTED*,PageViewed,"{""CreationTime"": ""2019-12-02T21:22:55"", ""Id"": ""*REDACTED*"", ""Operation"": ""PageViewed"", ""OrganizationId"": ""*REDACTED*"", ""RecordType"": 4, ""UserKey"": ""*REDACTED*"", ""UserType"": 0, ""Version"": 1, ""Workload"": ""SharePoint"", ""ClientIP"": ""*REDACTED*"", ""ObjectId"": ""*REDACTED*"", ""UserId"": ""*REDACTED*"", ""CorrelationId"": ""*REDACTED*"", ""CustomUniqueId"": false, ""EventSource"": ""SharePoint"", ""ItemType"": ""Page"", ""ListId"": ""*REDACTED*"", ""ListItemUniqueId"": ""*REDACTED*"", ""Site"": ""*REDACTED*"", ""UserAgent"": ""*REDACTED*"", ""WebId"": ""*REDACTED*""}"
