Operation,SiteUrl,MachineId,TargetUserOrGroupType,MachineDomainInfo,Site,WebId,UserAgent,ClientIP,ListId,DestinationFileExtension,EventSource,UserType,ObjectId,DestinationFileName,ModifiedProperties,SourceRelativeUrl,OrganizationId,FileSyncBytesCommitted,SourceFileExtension,SourceFileName,UserKey,DestinationRelativeUrl,UserId,CreationTime,TargetUserOrGroupName,EventData,Version,ListItemUniqueId,RecordType,CorrelationId,ItemType,Workload,ImplicitShare,UniqueSharingId,Id,CustomUniqueId
FileAccessed,*REDACTED*,,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,,xlsx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-12-02T14:07:39,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FilePreviewed,*REDACTED*,,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,,xlsx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-12-02T14:07:39,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileAccessed,*REDACTED*,,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,,xlsx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-12-02T14:07:39,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FilePreviewed,*REDACTED*,,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,,xlsx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-12-02T14:07:39,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileModified,*REDACTED*,,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,,xlsx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-12-02T14:08:10,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileModified,*REDACTED*,,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,,xlsx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-12-02T14:08:10,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileSyncDownloadedFull,*REDACTED*,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,18794,xlsx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-12-02T14:08:13,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileAccessed,*REDACTED*,,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,,aspx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-12-02T14:08:13,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileSyncDownloadedFull,*REDACTED*,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,18794,xlsx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-12-02T14:08:13,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileAccessed,*REDACTED*,,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,,aspx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-12-02T14:08:13,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileModifiedExtended,*REDACTED*,,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,,xlsx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-12-02T14:08:40,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileModifiedExtended,*REDACTED*,,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,,xlsx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-12-02T14:08:40,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileSyncDownloadedFull,*REDACTED*,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,18812,xlsx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-12-02T14:08:43,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileSyncDownloadedFull,*REDACTED*,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,18812,xlsx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-12-02T14:08:43,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileModifiedExtended,*REDACTED*,,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,,xlsx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-12-02T14:09:15,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileModifiedExtended,*REDACTED*,,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,,xlsx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-12-02T14:09:15,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileSyncDownloadedFull,*REDACTED*,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,18893,xlsx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-12-02T14:09:18,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileSyncDownloadedFull,*REDACTED*,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,18893,xlsx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-12-02T14:09:18,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileModifiedExtended,*REDACTED*,,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,,xlsx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-12-02T14:10:25,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileModifiedExtended,*REDACTED*,,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,,xlsx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-12-02T14:10:25,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileSyncDownloadedFull,*REDACTED*,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,18880,xlsx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-12-02T14:10:27,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileSyncDownloadedFull,*REDACTED*,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,18880,xlsx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-12-02T14:10:27,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileModifiedExtended,*REDACTED*,,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,,xlsx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-12-02T14:10:53,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileModifiedExtended,*REDACTED*,,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,,xlsx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-12-02T14:10:53,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileSyncDownloadedFull,*REDACTED*,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,18930,xlsx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-12-02T14:10:56,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileSyncDownloadedFull,*REDACTED*,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,18930,xlsx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-12-02T14:10:56,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileModifiedExtended,*REDACTED*,,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,,xlsx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-12-02T14:11:49,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileModifiedExtended,*REDACTED*,,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,,xlsx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-12-02T14:11:49,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileSyncDownloadedFull,*REDACTED*,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,19543,xlsx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-12-02T14:11:51,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileSyncDownloadedFull,*REDACTED*,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,19543,xlsx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-12-02T14:11:51,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileModifiedExtended,*REDACTED*,,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,,xlsx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-12-02T14:12:19,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileModifiedExtended,*REDACTED*,,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,,xlsx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-12-02T14:12:19,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileSyncDownloadedFull,*REDACTED*,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,19542,xlsx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-12-02T14:12:22,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileSyncDownloadedFull,*REDACTED*,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,19542,xlsx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-12-02T14:12:22,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileModifiedExtended,*REDACTED*,,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,,xlsx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-12-02T14:12:51,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileAccessedExtended,*REDACTED*,,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,,xlsx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-12-02T14:12:51,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileModifiedExtended,*REDACTED*,,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,,xlsx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-12-02T14:12:51,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileAccessedExtended,*REDACTED*,,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,,xlsx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-12-02T14:12:51,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileSyncDownloadedFull,*REDACTED*,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,19664,xlsx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-12-02T14:12:54,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileSyncDownloadedFull,*REDACTED*,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,19664,xlsx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-12-02T14:12:54,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileModified,*REDACTED*,,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,,xlsx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-12-02T14:13:19,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileAccessedExtended,*REDACTED*,,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,,xlsx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-12-02T14:13:19,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileModified,*REDACTED*,,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,,xlsx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-12-02T14:13:19,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileAccessedExtended,*REDACTED*,,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,,xlsx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-12-02T14:13:19,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileSyncDownloadedFull,*REDACTED*,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,19699,xlsx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-12-02T14:13:22,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileSyncDownloadedFull,*REDACTED*,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,19699,xlsx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-12-02T14:13:22,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileAccessed,*REDACTED*,,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,,xlsx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-12-02T14:13:49,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileAccessed,*REDACTED*,,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,,xlsx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-12-02T14:13:49,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileModifiedExtended,*REDACTED*,,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,,xlsx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-12-02T14:13:50,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileModifiedExtended,*REDACTED*,,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,,xlsx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-12-02T14:13:50,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileSyncDownloadedFull,*REDACTED*,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,19729,xlsx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-12-02T14:13:52,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileSyncDownloadedFull,*REDACTED*,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,19729,xlsx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-12-02T14:13:52,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileAccessedExtended,*REDACTED*,,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,,aspx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-12-02T14:13:53,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileAccessedExtended,*REDACTED*,,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,,aspx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-12-02T14:13:53,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileModifiedExtended,*REDACTED*,,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,,xlsx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-12-02T14:14:20,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileModifiedExtended,*REDACTED*,,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,,xlsx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-12-02T14:14:20,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileAccessedExtended,*REDACTED*,,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,,aspx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-12-02T14:14:22,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileAccessedExtended,*REDACTED*,,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,,aspx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-12-02T14:14:22,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileAccessedExtended,*REDACTED*,,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,,aspx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-12-02T14:14:23,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileSyncDownloadedFull,*REDACTED*,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,19701,xlsx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-12-02T14:14:23,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileAccessedExtended,*REDACTED*,,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,,aspx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-12-02T14:14:23,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileSyncDownloadedFull,*REDACTED*,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,19701,xlsx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-12-02T14:14:23,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileModifiedExtended,*REDACTED*,,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,,xlsx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-12-02T14:14:53,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileModifiedExtended,*REDACTED*,,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,,xlsx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-12-02T14:14:53,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileAccessedExtended,*REDACTED*,,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,,aspx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-12-02T14:14:55,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileSyncDownloadedFull,*REDACTED*,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,19659,xlsx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-12-02T14:14:55,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileAccessedExtended,*REDACTED*,,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,,aspx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-12-02T14:14:55,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileAccessedExtended,*REDACTED*,,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,,aspx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-12-02T14:14:55,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileSyncDownloadedFull,*REDACTED*,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,19659,xlsx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-12-02T14:14:55,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileAccessedExtended,*REDACTED*,,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,,aspx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-12-02T14:14:55,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileModifiedExtended,*REDACTED*,,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,,xlsx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-12-02T14:15:24,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileModifiedExtended,*REDACTED*,,,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,,xlsx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-12-02T14:15:24,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
FileSyncDownloadedFull,*REDACTED*,*REDACTED*,,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,*REDACTED*,,SharePoint,0,*REDACTED*,,,*REDACTED*,*REDACTED*,19789,xlsx,*REDACTED*,*REDACTED*,,*REDACTED*,2019-12-02T14:15:26,,,1,*REDACTED*,6,*REDACTED*,File,OneDrive,,,*REDACTED*,
